date_unix,date_GMT,Country,League,Home Team,Away Team,Home Team Points Per Game (Pre-Match),Away Team Points Per Game (Pre-Match),Home Team Points Per Game (Current),Away Team Points Per Game (Current),Average Goals,BTTS Average,Over05 Average,Over15 Average,Over25 Average,Over35 Average,Over45 Average,Over05 FHG HT Average,Over15 FHG HT Average,Over05 2HG Average,Over15 2HG Average,Average Corners,Average Cards,Average Over 8.5 Corners,Average Over 9.5 Corners,Average Over 10.5 Corners,Match Status,Result - Home Team Goals,Result - Away Team Goals,Home Team Corners,Away Team Corners,Home Team Offsides,Away Team Offsides,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Home Team Shots,Away Team Shots,Home Team Shots On Target,Away Team Shots On Target,Home Team Shots Off Target,Away Team Shots Off Target,Home Team Possession,Away Team Possession,Odds_Home_Win,Odds_Draw,Odds_Away_Win,Odds_Over15,Odds_Over25,Odds_Over35,Odds_Over45,Odds_BTTS_Yes,Odds_BTTS_No,Home Team Pre-Match xG,Away Team Pre-Match xG,Home Team xG,Away Team xG,Odds_Under05,Odds_Under15,Odds_Under25,Odds_Under35,Odds_Under45,Odds_DoubleChance_1x,Odds_DoubleChance_12,Odds_DoubleChance_x2,Odds_DrawNoBet_1,Odds_DrawNoBet_2,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115,Odds_Corners_Under75,Odds_Corners_Under85,Odds_Corners_Under95,Odds_Corners_Under105,Odds_Corners_Under115,Under05 Average,Under15 Average,Under25 Average,Under35 Average,Under45 Average,Odds_1st_Half_Over05,Odds_1st_Half_Over15,Odds_1st_Half_Over25,Odds_1st_Half_Under05,Odds_1st_Half_Under15,Odds_1st_Half_Under25,Odds_2nd_Half_Over05,Odds_2nd_Half_Over15,Odds_2nd_Half_Over25,Odds_2nd_Half_Under05,Odds_2nd_Half_Under15,Odds_2nd_Half_Under25,Odds_1st_Half_BTTS_Yes,Odds_1st_Half_BTTS_No,Odds_2nd_Half_BTTS_Yes,Odds_2nd_Half_BTTS_No,1H BTTS Average,Odds_Home_Team_Had_More_Corners,Odds_Both_Teams_Same_Corners,Odds_Away_Team_Had_More_Corners,Home Team Overall Points Per Game (Pre-Match),Away Team Overall Points Per Game (Pre-Match),Game Week,Match FootyStats URL
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Bayern,Kornburg,Jahn Regensburg,3.00,0.00,3.00,0.00,1.50,0,50,50,50,0,0,0,0,0,0,0.00,-1.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,0,/germany/ssv-jahn-2000-regensburg-vs-tsv-kornburg-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regionalliga Nordost,Chemnitzer FC,Chemie Leipzig,3.00,0.00,3.00,0.00,2.00,0,100,50,50,0,0,100,50,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.85,3.40,3.90,N/A,1.91,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,1.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,50,50,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.50,0.00,3,/germany/chemnitzer-fc-vs-bsg-chemie-leipzig-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,International,African Nations Championship,Mauritania,Burkina,1.33,1.50,1.33,1.50,2.34,25,84,50,25,25,25,67,25,67,25,8.00,0.67,42,17,17,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.30,2.85,2.55,1.60,2.73,5.60,12.50,2.15,1.62,0.99,1.21,0.00,0.00,5.20,2.35,1.40,1.13,1.01,1.31,1.35,1.41,N/A,N/A,1.51,1.88,2.25,3.30,4.80,2.40,1.83,1.49,1.28,1.15,17,50,75,75,75,1.62,3.94,11.00,2.20,1.19,1.02,1.37,2.85,7.50,2.85,1.37,1.08,N/A,N/A,N/A,N/A,0,1.80,6.15,2.45,1.33,1.50,4,/international/burkina-faso-national-team-vs-mauritania-national-team-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,International,Club Friendlies Women,Logroño W,AEM Lleida W,0.33,0.00,0.33,0.00,1.00,0,34,34,17,17,0,17,17,0,0,2.00,-0.67,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.67,3.75,4.00,N/A,2.25,4.00,N/A,N/A,N/A,0.66,0.00,0.00,0.00,N/A,N/A,1.62,1.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17,17,34,34,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.33,0.00,0,/international/edf-logrono-women-vs-se-associacio-ex-alumnes-maristes-lleida-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Young Boys Reutlingen,Balingen,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/tsg-balingen-vs-young-boys-reutlingen-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Aalen,Stuttgarter Kickers,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/vfr-aalen-1921-vs-sv-stuttgarter-kickers-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Pfullingen,Reutlingen,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/ssv-reutlingen-05-vs-vfl-pfullingen-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Neuhausen,Normannia Gmünd,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/1-fc-normannia-schwabisch-gmund-vs-fv-spfr-neuhausen-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Bösingen,Rottenburg,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/vfb-bosingen-vs-fc-rottenburg-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Regional Cup Wurttemberg,Nagold,FC Holzhausen,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/vfl-nagold-vs-fc-holzhausen-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Oberliga Bremen,ATSV Sebaldsbrück,Aumund-Vegesack,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.93,5.00,1.82,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,2,/germany/sg-aumund-vegesack-vs-atsv-sebaldsbruck-1905-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Oberliga Bremen,Vatan Sport,Geestemünde,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.20,5.00,1.75,N/A,N/A,N/A,1.75,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,1.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,1.00,2,/germany/ksv-vatan-sport-bremen-vs-esc-geestemunde-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Oberliga Bremen,TS Woltmershausen,Werder Bremen III,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.14,4.35,2.35,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,2,/germany/sv-werder-bremen-iii-vs-ts-woltmershausen-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Germany,Oberliga Bremen,OSC Bremerhaven,Habenhauser FV,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.92,5.00,2.80,N/A,N/A,N/A,1.62,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,2.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,2,/germany/habenhauser-fv-vs-olympischer-sc-bremerhaven-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Austria,SFV Cup,Adnet,Bischofshofen,0.50,0.00,0.50,0.00,2.00,50,50,50,25,25,25,0,0,0,0,0.00,-1.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,25,25,25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.50,0.00,0,/austria/sk-bischofshofen-vs-sk-adnet-h2h-stats
1755104400,Aug 13 2025 - 5:00pm,Austria,SFV Cup,Wagrain / Kleinarl,1. Oberalmer SV,1.00,1.00,1.00,1.00,1.50,50,50,50,25,25,0,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,50,75,75,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,1.00,1.00,0,/austria/1-oberalmer-sv-vs-sg-ufc-wagrain-fc-kleinarl-h2h-stats
1755105300,Aug 13 2025 - 5:15pm,Finland,Kolmonen Etelä,EsPa,Gnistan / Ogeli,2.00,0.64,2.00,0.64,3.90,61,100,86,72,54,40,75,54,90,61,10.28,-1.43,63,49,36,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.07,8.20,17.00,N/A,1.28,1.80,N/A,N/A,N/A,1.95,1.23,0.00,0.00,N/A,N/A,3.03,1.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,14,29,47,61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,N/A,N/A,N/A,2.00,0.64,0,/finland/etela-espoon-pallo-vs-gnistan-ogeli-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Switzerland,Challenge League,Aarau,Bellinzona,3.00,1.00,3.00,1.00,3.00,50,100,100,50,50,0,100,50,100,50,11.00,5.00,100,100,100,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.62,3.77,4.20,1.24,1.57,2.23,5.22,1.83,1.91,1.23,0.53,0.00,0.00,10.00,3.95,2.25,1.53,1.12,1.25,1.23,2.15,N/A,N/A,1.40,1.75,3.00,2.88,3.80,2.56,1.97,1.60,1.36,1.22,0,0,50,50,100,1.30,2.49,6.75,2.90,1.47,1.11,1.22,1.90,4.00,3.90,1.82,1.19,N/A,N/A,N/A,N/A,50,1.93,6.20,2.44,3.00,0.50,1,/switzerland/fc-aarau-vs-ac-bellinzona-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Sweden,Svenska Cupen Women,Smedby AIS W,Örebro Söder W,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,2,/sweden/orebro-sk-soder-women-vs-smedby-ais-women-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Germany,State Leagues Bayern Südost,Garmisch-Partenkirchen,Murnau,0.25,2.00,0.25,2.00,3.00,38,63,63,50,50,38,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,38,50,50,63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.25,2.00,6,/germany/1-fc-garmisch-partenkirchen-vs-tsv-1865-murnau-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Poland,4 Liga Świętokrzyska,Arka Pawłów,Pogoń 1945 Staszów,3.00,0.00,3.00,0.00,1.00,0,100,0,0,0,0,0,0,50,0,10.00,-2.00,50,50,50,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.74,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,100,100,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,3.00,0.00,2,/poland/mks-pogon-1945-staszow-vs-gks-arka-pawlow-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Germany,Regional Cup Berlin,Berliner VB,CSV Afrisko,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/sv-berliner-verkehrsbetriebe-49-vs-csv-afrisko-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,South Africa,Premier Soccer League,Golden Arrows,Richards Bay,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.60,2.75,3.05,1.52,3.15,5.50,11.00,2.45,1.46,0.00,0.00,0.00,0.00,5.30,2.35,1.31,1.11,1.03,1.49,1.38,1.50,N/A,N/A,1.39,1.73,2.18,2.60,3.50,2.65,1.99,1.58,1.35,1.18,0,0,0,0,0,1.67,4.33,10.50,2.10,1.20,1.02,1.47,3.10,6.80,2.50,1.30,1.05,N/A,N/A,N/A,N/A,0,1.94,7.50,2.13,0.00,0.00,2,/south-africa/lamontville-golden-arrows-fc-vs-richards-bay-fc-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,South Africa,Premier Soccer League,Durban City,Chippa United,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.35,2.90,3.25,1.50,3.09,5.60,10.00,2.25,1.62,0.00,0.00,0.00,0.00,5.55,2.45,1.32,1.06,1.02,1.30,1.36,1.48,N/A,N/A,1.45,1.77,2.23,2.95,3.90,2.55,1.95,1.56,1.34,1.20,0,0,0,0,0,1.60,4.10,8.90,2.30,1.22,1.04,1.44,3.04,6.80,2.65,1.36,1.07,N/A,N/A,N/A,N/A,0,1.98,7.50,2.25,3.00,1.00,2,/south-africa/chippa-united-fc-vs-durban-city-fc-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,South Africa,Premier Soccer League,Kaizer Chiefs,Polokwane City,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.70,3.25,5.30,1.50,2.99,5.75,10.50,2.68,1.43,0.00,0.00,0.00,0.00,5.80,2.45,1.34,1.11,1.00,1.15,1.30,1.85,N/A,N/A,1.29,1.57,1.99,2.74,3.50,2.83,2.07,1.64,1.35,1.25,0,0,0,0,0,1.75,3.98,9.20,2.15,1.19,1.03,1.45,3.05,6.80,2.50,1.30,1.05,N/A,N/A,N/A,N/A,0,1.47,8.20,2.92,3.00,1.00,2,/south-africa/polokwane-city-fc-vs-kaizer-chiefs-fc-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,South Africa,Premier Soccer League,Sekhukhune United,TS Galaxy,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.40,2.85,3.25,1.50,2.89,6.10,11.00,2.35,1.52,0.00,0.00,0.00,0.00,5.40,2.40,1.36,1.12,1.03,1.36,1.38,1.56,N/A,N/A,1.44,1.69,2.16,2.82,4.00,2.72,2.04,1.58,1.34,1.21,0,0,0,0,0,1.64,4.05,9.90,2.21,1.18,1.02,1.43,3.10,7.00,2.62,1.33,1.07,N/A,N/A,N/A,N/A,0,1.74,6.15,2.62,3.00,0.00,2,/south-africa/ts-galaxy-fc-vs-sekhukhune-united-fc-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,South Africa,Premier Soccer League,Magesi,Stellenbosch,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.00,2.70,1.95,1.50,3.04,6.50,9.20,2.70,1.50,0.00,0.00,0.00,0.00,5.30,2.40,1.33,1.07,1.03,1.44,1.40,1.15,N/A,N/A,1.44,1.80,2.80,3.12,4.56,2.50,1.90,1.53,1.28,1.12,0,0,0,0,0,1.71,4.00,15.00,2.12,1.20,1.03,1.45,3.04,9.00,2.45,1.33,1.07,N/A,N/A,N/A,N/A,0,2.93,7.08,1.53,1.00,0.00,2,/south-africa/stellenbosch-fc-vs-magesi-fc-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Germany,Regional Cup Wurttemberg,Schorndorf,Türkspor Neckarsulm,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.00,0.00,0,/germany/turkspor-neckarsulm-vs-sg-schorndorf-h2h-stats
1755106200,Aug 13 2025 - 5:30pm,Germany,Regional Cup Baden,VfR Mannheim,CfR Pforzheim,2.00,2.00,2.00,2.00,3.75,25,50,50,50,25,25,0,0,0,0,0.00,-2.00,0,0,0,incomplete,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,50,50,75,75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,2.00,2.00,0,/germany/1-cfr-pforzheim-vs-vfr-mannheim-h2h-stats
